date,ISIN,ticker,name,Country,event_type,rank_final,rank_prev,ric
2022-03-01,JE00BN574F90,WIZZ.L,BNF WIZZAIR,GB,DELETE,639,590,WIZZ.L
2022-03-01,JE00B6T5S470,POLYP.L,BTS V POLYMETAL INTERNATIONAL,GB,DELETE,760,405,POLYP.L
2022-03-01,CH0002178181,SRAIL.SW,BJHN GI STADLER RAIL AG,CH,DELETE,649,594,SRAIL.S
2022-03-01,IT0005278236,PIRC.MI,BZZHK Q PIRELLI & C. S.P.A. IT,IT,DELETE,656,591,PIRC.MI
2022-03-01,PLLPP0000011,LPPP.WA,LPP PL,,DELETE,663,474,LPPP.WA
2022-03-01,NO0010844038,ADE-A.OL,BJDP BV ADEVINTA NO,NO,DELETE,670,579,ADEA.OL
2022-03-01,DK0060027142,ALK-B.CO,BVLC ALK-ABELLO B DK,DK,DELETE,602,589,ALKb.CO
2022-03-01,SE0011205202,VITR.ST,BFZCSN I VITROLIFE SE,SE,DELETE,645,600,VITR.ST
2022-03-01,AT0000606306,RBIV.VI,BT BT RAIFFEISEN BANK INTERN IONAL AT,AT,DELETE,651,496,RBIV.VI
2022-03-01,BE0003878957,VGP1.BR,BL VGP BE,BE,ADD,600,644,VGP1.BR
2022-03-01,ES0132105018,ACX.MC,BZVZ ACERINOX,ES,ADD,596,617,ACX.MC
2022-03-01,DE000A2YN900,TMV.DE,BJWGS TMV. DEHH TEAMVIEWER AG,DE,ADD,597,641,TMV.DE
2022-03-01,NO0003043309,KOG.OL,KONGSBERG GRUPPEN,NO,ADD,536,605,KOG.OL
2022-03-01,SE0015192067,SAVE.ST,BNDLH GM NORDNET SE,SE,ADD,556,610,SAVE.ST
2022-03-01,GB0031215220,CCL.L,CARNIVAL,GB,ADD,568,601,CCL.L
2022-03-01,IM00B7S9G985,PTEC.L,BSG YT PLAYTECH,GB,ADD,578,638,PTEC.L
2022-03-01,SE0006993770,AXFO.ST,BVGHK AXFOOD,SE,ADD,579,608,AXFO.ST
2022-03-01,IE0000669501,GL9.IR,Z GLANBIA IE,IE,ADD,576,607,GL9.I
2022-03-01,FR0000044448,NEX.PA,NEXANS,FR,ADD,584,630,NEXS.PA
2022-03-01,FI0009000277,TIETO.HE,TIETOEVRY,FI,ADD,585,620,TIETO.HE
2022-03-01,LU0569974404,APAM.AS,BCH H APERAM LU,LU,ADD,586,606,APAM.AS
2022-03-01,GB00BRS65X63,INDV.L,BRSX Y INDIVIOR,GB,ADD,588,679,INDV.L
2022-03-01,NO0010081235,NEL.OL,BNR L NEL NO,NO,ADD,593,728,NEL.OL
2022-03-01,DK0060542181,ISS.CO,BKJRT ISS AS DK,DK,ADD,594,604,ISS.CO
2022-03-01,DE000WCH8881,WCH.DE,BY WCHG. BY WACKER CHEMIE,DE,ADD,581,628,WCHG.DE
2022-04-01,GB0002074580,GNS.L,W GENUS,GB,DELETE,616,564,GNS.L
2022-04-01,BE0003818359,GLPG.AS,BQV W GALAPAGOS BE,BE,DELETE,605,590,GLPG.AS
2022-04-01,NO0010081235,NEL.OL,BNR L NEL NO,NO,DELETE,609,593,NEL.OL
2022-04-01,CH0030486770,DAE.SW,BZWD DAETWYLER I,CH,DELETE,611,599,DAE.S
2022-04-01,GB00B2PDGW16,SMWH.L,BPDGW BWCM NEW WH SMITH,GB,DELETE,613,569,SMWH.L
2022-04-01,IM00B7S9G985,PTEC.L,BSG YT PLAYTECH,GB,DELETE,620,578,PTEC.L
2022-04-01,LU0569974404,APAM.AS,BCH H APERAM LU,LU,DELETE,660,586,APAM.AS
2022-04-01,GB00BGBN7C04,SSPG.L,B NC GBNI SSP GROUP,GB,DELETE,624,553,SSPG.L
2022-04-01,CH0006372897,INRN.SW,INTERROLL,CH,DELETE,626,595,INRN.S
2022-04-01,GB00BFZZM640,SFOR.L,BFZZM Z S CAP. ORD SHS,GB,DELETE,730,559,SFOR.L
2022-04-01,DE000UNSE018,UN01.DE,BZCZ UN. DEY UNIPER,DE,DELETE,639,574,UN01.DE
2022-04-01,IE0000669501,GL9.IR,Z GLANBIA IE,IE,DELETE,645,576,GL9.I
2022-04-01,SE0007074281,HPOL-B.ST,BXBZB MT HEXPOL B SE,SE,DELETE,602,587,HPOLb.ST
2022-04-01,DE000A2YN900,TMV.DE,BJWGS TMV. DEHH TEAMVIEWER AG,DE,DELETE,621,597,TMV.DE
2022-04-01,FI0009000277,TIETO.HE,TIETOEVRY,FI,DELETE,601,585,TIETO.HE
2022-04-01,ES0132105018,ACX.MC,BZVZ ACERINOX,ES,DELETE,638,596,ACX.MC
2022-04-01,SE0011205202,VITR.ST,BFZCSN I VITROLIFE SE,SE,ADD,597,645,VITR.ST
2022-04-01,GB00BVGBWW93,AGRP.L,BV WW GBUR ASSURA,GB,ADD,598,626,AGRP.L
2022-04-01,NL0010558797,OCI.AS,BDTZK C OCI,NL,ADD,538,616,OCI.AS
2022-04-01,DK0061802139,ALK-B.CO,BNHSHK ALK-ABELLO B DK,DK,ADD,554,602,ALKb.CO
2022-04-01,SE0000112385,SAAB-B.ST,SAAB B,SE,ADD,555,624,SAABb.ST
2022-04-01,SE0012116390,NENT-B.ST,BHWV O NORDIC ENTERTAINMENT GROUP B SE,SE,ADD,560,627,NENTb.ST
2022-04-01,PLLPP0000011,LPPP.WA,LPP PL,,ADD,565,663,LPPP.WA
2022-04-01,GB00BMBVGQ36,HBR.L,BMBVGQ QI HARBOUR ENERGY,GB,ADD,552,612,HBR.L
2022-04-01,FI4000198031,QTCOM.HE,BYZQHX E QT GROUP FI,FI,ADD,576,620,QTCOM.HE
2022-04-01,NL0000852580,BOSN.AS,BXF BOSKALIS WESTMINSTER,NL,ADD,585,660,BOSN.AS
2022-04-01,GB00BDCXV269,QLT.L,BDCXV DC QUILTER,GB,ADD,588,605,QLT.L
2022-04-01,NO0003096208,LSG.OL,BN LEROY SEAFOOD GROUP NO,NO,ADD,594,621,LSG.OL
2022-04-01,SE0001174970,TIGOsd-B.ST,BLM V MILLICOM INTL.CELU. SDR SE,SE,ADD,595,637,TIGOsdb.ST
2022-04-01,GB00BYRJ5J14,PHP.L,BYRJJ BB PRIMARY HEALTH PROPS.,GB,ADD,596,630,PHP.L
2022-04-01,LU1704650164,BFSA.DE,BDZRDG BFSA. DEEC BEFESA SA,DE,ADD,570,611,BFSA.DE
2022-05-01,GB0001859296,VTY.L,VISTRY GROUP,GB,DELETE,603,579,VTYV.L
2022-05-01,DK0060946788,AMBU-B.CO,BDG AMBU B DK,DK,DELETE,607,599,AMBUb.CO
2022-05-01,SE0001174970,TIGOsd-B.ST,BLM V MILLICOM INTL.CELU. SDR SE,SE,DELETE,608,595,TIGOsdb.ST
2022-05-01,LU1704650164,BFSA.DE,BDZRDG BFSA. DEEC BEFESA SA,DE,DELETE,612,570,BFSA.DE
2022-05-01,PLLPP0000011,LPPP.WA,LPP PL,,DELETE,614,565,LPPP.WA
2022-05-01,PLOPTTC00011,CDR.WA,PLH CD PROJECT SA PL,,DELETE,674,557,CDR.WA
2022-05-01,SE0011205202,VITR.ST,BFZCSN I VITROLIFE SE,SE,DELETE,647,597,VITR.ST
2022-05-01,LU2237380790,ALEP.WA,BMBQDF PLOY ALLEGRO.EU PL,,DELETE,648,529,ALEP.WA
2022-05-01,FI4000198031,QTCOM.HE,BYZQHX E QT GROUP FI,FI,DELETE,711,576,QTCOM.HE
2022-05-01,GB00BDCXV269,QLT.L,BDCXV DC QUILTER,GB,DELETE,602,588,QLT.L
2022-05-01,BMG0670A1099,AUTO.OL,BNG Q AUTOSTORE HOLDINGS NO,NO,DELETE,635,522,AUTO.OL
2022-05-01,JE00BYVQYS01,IWG.L,BYVQYS IWG PLC,GB,DELETE,601,589,IWG.L
2022-05-01,BE0003818359,GLPG.AS,BQV W GALAPAGOS BE,BE,ADD,595,605,GLPG.AS
2022-05-01,GB00B2PDGW16,SMWH.L,BPDGW BWCM NEW WH SMITH,GB,ADD,596,613,SMWH.L
2022-05-01,CH0531751755,BCVN.SW,BMFYR BANQUE CANTONALE VAUDOISE,CH,ADD,590,612,BCVN.S
2022-05-01,FI0009000277,TIETO.HE,TIETOEVRY,FI,ADD,588,601,TIETO.HE
2022-05-01,CH0130293662,BKWB.SW,BD BKW,CH,ADD,587,610,BKWB.S
2022-05-01,CH0030486770,DAE.SW,BZWD DAETWYLER I,CH,ADD,582,611,DAE.S
2022-05-01,GB00B0WMWD03,QQ.L,BWMWD BWMWD QINETIQ GRP,GB,ADD,579,634,QQ.L
2022-05-01,DE000HLAG475,HLAG.DE,BYZTSW HLAG. DEFB HAPAG-LLOYD AG,DE,ADD,572,643,HLAG.DE
2022-05-01,DE0006095003,ECVG.DE,ECVG. ENCAVIS,DE,ADD,567,604,ECVG.DE
2022-05-01,DE000A1J5RX9,O2Dn.DE,BVGL ODn. TELEFONICA DEUTSCHLAND,DE,ADD,553,608,O2Dn.DE
2022-05-01,DE000A0WMPJ6,AIXA.DE,AIXGn. AIXTRON,DE,ADD,534,607,AIXGn.DE
2022-05-01,GB00BGBN7C04,SSPG.L,B NC GBNI SSP GROUP,GB,ADD,598,624,SSPG.L
2022-06-01,GB00BL9YR756,WISE.L,BLYR EW WISE A,GB,DELETE,609,586,WISEa.L
2022-06-01,BE0003818359,GLPG.AS,BQV W GALAPAGOS BE,BE,DELETE,610,595,GLPG.AS
2022-06-01,SE0012116390,VPLAY-B.ST,BHWV O VIAPLAY GROUP B SE,SE,DELETE,612,599,VPLAYb.ST
2022-06-01,CH0130293662,BKWB.SW,BD BKW,CH,DELETE,613,587,BKWB.S
2022-06-01,CH0531751755,BCVN.SW,BMFYR BANQUE CANTONALE VAUDOISE,CH,DELETE,615,590,BCVN.S
2022-06-01,CH0364749348,VIFN.SW,BZTW VIFOR PHARMA,CH,DELETE,1074,529,VIFN.S
2022-06-01,BE0003878957,VGP1.BR,BL VGP BE,BE,DELETE,642,550,VGP1.BR
2022-06-01,NL0000852580,BOSN.AS,BXF BOSKALIS WESTMINSTER,NL,DELETE,660,570,BOSN.AS
2022-06-01,GB0031215220,CCL.L,CARNIVAL,GB,DELETE,682,581,CCL.L
2022-06-01,CH0030486770,DAE.SW,BZWD DAETWYLER I,CH,DELETE,692,582,DAE.S
2022-06-01,SE0018012635,WIHL.ST,BPMQMP D WIHLBORGS FASTIGHETER SE,SE,DELETE,604,594,WIHL.ST
2022-06-01,NO0003096208,LSG.OL,BN LEROY SEAFOOD GROUP NO,NO,DELETE,621,562,LSG.OL
2022-06-01,NO0010631567,SRBNK.OL,BJTQ BTC SPAREBANK SR-BANK ASA,NO,DELETE,602,600,SRBNK.OL
2022-06-01,SE0001174970,TIGOsd-B.ST,BLM V MILLICOM INTL.CELU. SDR SE,SE,ADD,538,608,TIGOsdb.ST
2022-06-01,DK0060946788,AMBU-B.CO,BDG AMBU B DK,DK,ADD,598,607,AMBUb.CO
2022-06-01,SE0007871645,KINDsd-B.ST,BYSYK JQ KINDRED GROUP SE,SE,ADD,600,641,KINDsdb.ST
2022-06-01,GB0007973794,SRP.L,SERCO GRP,GB,ADD,560,605,SRP.L
2022-06-01,GB0001859296,VTY.L,VISTRY GROUP,GB,ADD,577,603,VTYV.L
2022-06-01,PLLPP0000011,LPPP.WA,LPP PL,,ADD,579,614,LPPP.WA
2022-06-01,JE00BYVQYS01,IWG.L,BYVQYS IWG PLC,GB,ADD,587,601,IWG.L
2022-06-01,ES0132105018,ACX.MC,BZVZ ACERINOX,ES,ADD,564,620,ACX.MC
2022-06-01,GB00BKDRYJ47,AAF.L,BKDRYJ KK AIRTEL AFRICA PLC,GB,ADD,593,688,AAF.L
2022-06-01,LU0075646355,SUBC.OL,SUBSEA,NO,ADD,594,671,SUBC.OL
2022-06-01,LU2237380790,ALEP.WA,BMBQDF PLOY ALLEGRO.EU PL,,ADD,595,648,ALEP.WA
2022-06-01,LU1704650164,BFSA.DE,BDZRDG BFSA. DEEC BEFESA SA,DE,ADD,597,612,BFSA.DE
2022-06-01,SE0007074281,HPOL-B.ST,BXBZB MT HEXPOL B SE,SE,ADD,589,611,HPOLb.ST
2022-07-01,LU0075646355,SUBC.OL,SUBSEA,NO,DELETE,630,594,SUBC.OL
2022-07-01,IT0003261697,AZMT.MI,BM BM AZIMUT HLDG,IT,DELETE,606,596,AZMT.MI
2022-07-01,SE0007871645,KINDsd-B.ST,BYSYK JQ KINDRED GROUP SE,SE,DELETE,609,600,KINDsdb.ST
2022-07-01,SE0009554454,SBB-B.ST,BDY T SAMHALLSBYGGNADSBOL AGET NORD SE,SE,DELETE,613,508,SBBb.ST
2022-07-01,SE0007691613,DOMETIC.ST,BYSXJB OZ DOMETIC GROUP AB SE,SE,DELETE,624,585,DOMETIC.ST
2022-07-01,GB00BND88V85,BPTB.L,BNDV F BRIDGEPOINT GROUP,GB,DELETE,631,576,BPTB.L
2022-07-01,DE0008303504,TEG.DE,TEGG. TAG IMMOBILIEN AG,DE,DELETE,667,566,TEGG.DE
2022-07-01,JE00BYVQYS01,IWG.L,BYVQYS IWG PLC,GB,DELETE,653,587,IWG.L
2022-07-01,LU1704650164,BFSA.DE,BDZRDG BFSA. DEEC BEFESA SA,DE,DELETE,657,597,BFSA.DE
2022-07-01,GB00B7KR2P84,EZJ.L,BKRP EASYJET,GB,DELETE,662,583,EZJ.L
2022-07-01,DK0060946788,AMBU-B.CO,BDG AMBU B DK,DK,DELETE,666,598,AMBUb.CO
2022-07-01,DE000HLAG475,HLAG.DE,BYZTSW HLAG. DEFB HAPAG-LLOYD AG,DE,DELETE,668,578,HLAG.DE
2022-07-01,FR0000051732,ATOS.PA,ATOS,FR,DELETE,705,535,ATOS.PA
2022-07-01,DK0010219153,ROCK-B.CO,ROCKWOOL B,DK,DELETE,602,590,ROCKb.CO
2022-07-01,SE0014401378,ALIF-B.ST,BMVWYM E ADDLIFE SE,SE,DELETE,647,531,ALIFb.ST
2022-07-01,ES0137650018,FLUI.MC,BV BV FLUIDRA,ES,DELETE,601,574,FLUI.MC
2022-07-01,DK0015998017,BAV-A.CO,BAVARIAN NORDIC DK,DK,ADD,547,631,BAVA.CO
2022-07-01,NO0010631567,SRBNK.OL,BJTQ BTC SPAREBANK SR-BANK ASA,NO,ADD,599,602,SRBNK.OL
2022-07-01,BE0003818359,GLPG.AS,BQV W GALAPAGOS BE,BE,ADD,555,610,GLPG.AS
2022-07-01,BE0003604155,LOTB.BR,W LOTUS BAKERIES BE,BE,ADD,563,655,LOTB.BR
2022-07-01,CH0531751755,BCVN.SW,BMFYR BANQUE CANTONALE VAUDOISE,CH,ADD,566,615,BCVN.S
2022-07-01,NL0011872650,BFIT.AS,BDYB J BASIC-FIT,NL,ADD,600,622,BFIT.AS
2022-07-01,ES0184262212,VIS.MC,VISCOFAN,ES,ADD,576,637,VIS.MC
2022-07-01,CH0225173167,CMBN.SW,BFSSBH X CEMBRA MONEY BANK,CH,ADD,577,636,CMBN.S
2022-07-01,PLPGNIG00014,PGN.WA,BL BL POLISH OIL AND GAS PL,,ADD,582,606,PGN.WA
2022-07-01,ES0105563003,ANE.MC,BPL BJ CORPO. ACCIONA ENERG. RENOV. ES,ES,ADD,571,619,ANE.MC
2022-07-01,CH0012829898,EMMN.SW,BPQZ EMMI AG,CH,ADD,585,654,EMMN.S
2022-07-01,IE0000669501,GL9.IR,Z GLANBIA IE,IE,ADD,586,616,GL9.I
2022-07-01,DE000TLX1005,TLX.DE,BFTD TLXGn. TALANX,DE,ADD,588,624,TLXGn.DE
2022-07-01,NL0012817175,ALFEN.AS,BGSJ B ALFEN,NL,ADD,590,601,ALFEN.AS
2022-07-01,GB0002074580,GNS.L,W GENUS,GB,ADD,591,605,GNS.L
2022-07-01,NO0003096208,LSG.OL,BN LEROY SEAFOOD GROUP NO,NO,ADD,592,621,LSG.OL
2022-07-01,GB0002318888,CWK.L,B CRANSWICK,GB,ADD,598,646,CWK.L
2022-07-01,CH0130293662,BKWB.SW,BD BKW,CH,ADD,583,613,BKWB.S
2022-08-01,CH0012829898,EMMN.SW,BPQZ EMMI AG,CH,DELETE,611,585,EMMN.S
2022-08-01,BE0003818359,GLPG.AS,BQV W GALAPAGOS BE,BE,DELETE,617,555,GLPG.AS
2022-08-01,SE0016797732,STOR-B.ST,BMSL MY STORSKOGEN GROUP B SE,SE,DELETE,623,572,STORb.ST
2022-08-01,DE000TLX1005,TLX.DE,BFTD TLXGn. TALANX,DE,DELETE,640,588,TLXGn.DE
2022-08-01,ES0132105018,ACX.MC,BZVZ ACERINOX,ES,DELETE,630,595,ACX.MC
2022-08-01,DE000TUAG000,TUIT.L,BLJN TUI,GB,DELETE,632,597,TUIT.L
2022-08-01,SE0016101844,SINCH.ST,BKPQ IT SINCH SE,SE,DELETE,709,589,SINCH.ST
2022-08-01,IT0001233417,A2.MI,AA,IT,DELETE,628,596,A2.MI
2022-08-01,NL0011872650,BFIT.AS,BDYB J BASIC-FIT,NL,DELETE,608,600,BFIT.AS
2022-08-01,DE000HLAG475,HLAG.DE,BYZTSW HLAG. DEFB HAPAG-LLOYD AG,DE,ADD,594,668,HLAG.DE
2022-08-01,DK0010287663,NKT.CO,NKT,DK,ADD,597,635,NKT.CO
2022-08-01,SE0018012635,WIHL.ST,BPMQMP D WIHLBORGS FASTIGHETER SE,SE,ADD,577,610,WIHL.ST
2022-08-01,GB00BKDTK925,TRN.L,BKDTK JJ TRAINLINE PLC,GB,ADD,574,665,TRNT.L
2022-08-01,SE0011205202,VITR.ST,BFZCSN I VITROLIFE SE,SE,ADD,565,655,VITR.ST
2022-08-01,SE0016278196,SECT-B.ST,BKP CTb.ST SECQ SECTRA B SE,SE,ADD,540,604,SECTb.ST
2022-08-01,NO0010081235,NEL.OL,BNR L NEL NO,NO,ADD,533,618,NEL.OL
2022-08-01,GB00BL9YR756,WISE.L,BLYR EW WISE A,GB,ADD,512,645,WISEa.L
2022-08-01,GB00BYQ46T41,LXIL.L,BYQT LXI REIT PLC,GB,ADD,491,686,LXIL.L
2022-08-01,NO0010631567,SRBNK.OL,BJTQ BTC SPAREBANK SR-BANK ASA,NO,DELETE,601,599,SRBNK.OL
2022-09-01,SE0014960373,SWEC-B.ST,BLNXH B SWECO B SE,SE,DELETE,602,580,SWECb.ST
2022-09-01,PLPGNIG00014,PGN.WA,BL BL POLISH OIL AND GAS PL,,DELETE,603,568,PGN.WA
2022-09-01,GB00BKDTK925,TRN.L,BKDTK JJ TRAINLINE PLC,GB,DELETE,604,574,TRNT.L
2022-09-01,GB0002074580,GNS.L,W GENUS,GB,DELETE,606,583,GNS.L
2022-09-01,DE0006766504,NDA.DE,NAFG. AURUBIS,DE,DELETE,607,587,NAFG.DE
2022-09-01,GB0002318888,CWK.L,B CRANSWICK,GB,DELETE,609,600,CWK.L
2022-09-01,DK0060952919,NETCG.CO,BFYDWS NETCOMPANY GROUP AS DK,DK,DELETE,624,556,NETCG.CO
2022-09-01,PLLPP0000011,LPPP.WA,LPP PL,,DELETE,612,592,LPPP.WA
2022-09-01,NO0003096208,LSG.OL,BN LEROY SEAFOOD GROUP NO,NO,DELETE,614,595,LSG.OL
2022-09-01,SE0011205202,VITR.ST,BFZCSN I VITROLIFE SE,SE,DELETE,634,565,VITR.ST
2022-09-01,DE000HLAG475,HLAG.DE,BYZTSW HLAG. DEFB HAPAG-LLOYD AG,DE,DELETE,661,594,HLAG.DE
2022-09-01,GB00BGBN7C04,SSPG.L,B NC GBNI SSP GROUP,GB,DELETE,601,563,SSPG.L
2022-09-01,GB00BKDRYJ47,AAF.L,BKDRYJ KK AIRTEL AFRICA PLC,GB,DELETE,611,570,AAF.L
2022-09-01,NL0000360618,SBMO.AS,BT SBM OFFSHORE,NL,ADD,600,637,SBMO.AS
2022-09-01,NL0011872650,BFIT.AS,BDYB J BASIC-FIT,NL,ADD,594,608,BFIT.AS
2022-09-01,GB00BNYK8G86,DARK.L,BNYKG FB DARKTRACE,GB,ADD,536,668,DARK.L
2022-09-01,BE0003816338,EUAV.BR,BMJ Z ONAV BE EUR,BE,ADD,598,645,EUAV.BR
2022-09-01,IE00BF0L3536,AIBG.I,BFL AIB GROUP,IE,ADD,558,652,AIBG.I
2022-09-01,NL0000852580,BOSN.AS,BXF BOSKALIS WESTMINSTER,NL,ADD,571,656,BOSN.AS
2022-09-01,NO0010631567,SRBNK.OL,BJTQ BTC SPAREBANK SR-BANK ASA,NO,ADD,578,601,SRBNK.OL
2022-09-01,LU0075646355,SUBC.OL,SUBSEA,NO,ADD,579,616,SUBC.OL
2022-09-01,GB0000961622,BBY.L,BALFOUR BEATTY,GB,ADD,517,605,BALF.L
2022-09-01,BE0003818359,GLPG.AS,BQV W GALAPAGOS BE,BE,ADD,581,617,GLPG.AS
2022-09-01,SE0014504817,LOOMIS.ST,BMVB ES LOOMIS,SE,ADD,585,607,LOOMIS.ST
2022-09-01,GB00BJ1F4N75,MCRO.L,BJFN EB MICRO FOCUS INTERNATIONAL,GB,ADD,589,843,MCRO.L
2022-09-01,FR0011675362,NEOEN.PA,BGVF G NEOEN SA,FR,ADD,590,606,NEOEN.PA
2022-09-01,FR0000031122,AF.PA,AIR ANCE-KLM,FR,ADD,593,650,AIRF.PA
2022-09-01,GB00BG12Y042,ENOG.L,BGY ENERGEAN PLC,GB,ADD,580,654,ENOG.L
2022-10-01,GB00BYZN9041,FUTR.L,BYZN HH FUTURE,GB,DELETE,605,582,FUTR.L
2022-10-01,SE0017780133,WALL-B.ST,BLDBF WALLENSTAM B SE,SE,DELETE,609,584,WALLb.ST
2022-10-01,SE0018012635,WIHL.ST,BPMQMP D WIHLBORGS FASTIGHETER SE,SE,DELETE,610,599,WIHL.ST
2022-10-01,FR0011675362,NEOEN.PA,BGVF G NEOEN SA,FR,DELETE,613,590,NEOEN.PA
2022-10-01,BE0003810273,PROX.BR,BDP BDP PROXIMUS,BE,DELETE,617,595,PROX.BR
2022-10-01,GB00BDVZYZ77,RMG.L,BDVZYZ Y ROYAL MAIL,GB,DELETE,639,541,RMG.L
2022-10-01,NL0011872650,BFIT.AS,BDYB J BASIC-FIT,NL,DELETE,627,594,BFIT.AS
2022-10-01,GB0001859296,VTY.L,VISTRY GROUP,GB,DELETE,654,597,VTYV.L
2022-10-01,DE000KGX8881,KGX.DE,BBL KGX. KION GROUP,DE,DELETE,666,486,KGX.DE
2022-10-01,GB00BNYK8G86,DARK.L,BNYKG FB DARKTRACE,GB,DELETE,673,536,DARK.L
2022-10-01,GB00BYRJ5J14,PHP.L,BYRJJ BB PRIMARY HEALTH PROPS.,GB,DELETE,602,574,PHP.L
2022-10-01,SE0016278196,SECT-B.ST,BKP CTb.ST SECQ SECTRA B SE,SE,DELETE,618,567,SECTb.ST
2022-10-01,JE00BMDZN391,TCAP.L,BMDZN TP ICAP,GB,ADD,597,712,TCAPI.L
2022-10-01,SE0007871645,KINDsd-B.ST,BYSYK JQ KINDRED GROUP SE,SE,ADD,592,605,KINDsdb.ST
2022-10-01,BE0974400328,AZE.BR,BMHT G AZELIS GROUP BE,BE,ADD,551,658,AZE.BR
2022-10-01,NL0010937058,INTER.AS,BZ J INTERTRUST NV,NL,ADD,594,641,INTER.AS
2022-10-01,GB0002074580,GNS.L,W GENUS,GB,ADD,552,606,GNS.L
2022-10-01,DE000TLX1005,TLX.DE,BFTD TLXGn. TALANX,DE,ADD,558,613,TLXGn.DE
2022-10-01,GB00B8HX8Z88,MDCM.L,BHXZ C MEDICLINIC INTERNATIONAL,GB,ADD,573,608,MDCM.L
2022-10-01,FR0000073298,IPS.PA,BNJ IPSOS,FR,ADD,578,630,ISOS.PA
2022-10-01,GB0004726096,SPT.L,SPIRENT COMMUNICATIONS,GB,ADD,576,623,SPT.L
2022-10-01,GB00BKDRYJ47,AAF.L,BKDRYJ KK AIRTEL AFRICA PLC,GB,ADD,581,611,AAF.L
2022-10-01,GB0006886666,ERM.L,EUROMONEY INSTL.INVESTOR,GB,ADD,586,621,ERM.L
2022-10-01,SE0014990966,LAGR-B.ST,BMWXN J LAGERCRANTZ GROUP B SE,SE,ADD,587,625,LAGRb.ST
2022-10-01,SE0014960373,SWEC-B.ST,BLNXH B SWECO B SE,SE,ADD,589,602,SWECb.ST
2022-10-01,FR0013447729,VRLA.PA,BKT FU VERALLIA,FR,ADD,579,629,VRLA.PA
2022-11-01,GB00B04V1276,GRI.L,BV GRAINGER,GB,DELETE,618,595,GRI.L
2022-11-01,NL0010937058,INTER.AS,BZ J INTERTRUST NV,NL,DELETE,611,594,INTER.AS
2022-11-01,DE0005089031,UTDI.DE,UTDI. UNITED INTERNET,DE,DELETE,613,575,UTDI.DE
2022-11-01,GB00B2PDGW16,SMWH.L,BPDGW BWCM NEW WH SMITH,GB,DELETE,615,588,SMWH.L
2022-11-01,SE0014990966,LAGR-B.ST,BMWXN J LAGERCRANTZ GROUP B SE,SE,DELETE,633,587,LAGRb.ST
2022-11-01,FR0000031122,AF.PA,AIR ANCE-KLM,FR,DELETE,608,591,AIRF.PA
2022-11-01,LU1673108939,AT1.DE,BFCK AT. AROUNDTOWN FRA,DE,DELETE,641,566,AT1.DE
2022-11-01,GB00BV9FP302,CCC.L,BVFP AA COMPUTACENTER,GB,DELETE,644,600,CCC.L
2022-11-01,GB00BKDRYJ47,AAF.L,BKDRYJ KK AIRTEL AFRICA PLC,GB,DELETE,649,581,AAF.L
2022-11-01,AT0000A18XM4,AMS.SW,BPF AMS-OSRAM AG,CH,DELETE,664,590,AMS.S
2022-11-01,SE0014960373,SWEC-B.ST,BLNXH B SWECO B SE,SE,DELETE,665,589,SWECb.ST
2022-11-01,JE00BMDZN391,TCAP.L,BMDZN TP ICAP,GB,DELETE,639,597,TCAPI.L
2022-11-01,GB0006886666,ERM.L,EUROMONEY INSTL.INVESTOR,GB,DELETE,603,586,ERM.L
2022-11-01,GB00BYZDVK82,SCT.L,BYZDVK VR SOFTCAT,GB,DELETE,624,580,SCTS.L
2022-11-01,GB00BKDTK925,TRN.L,BKDTK JJ TRAINLINE PLC,GB,ADD,598,601,TRNT.L
2022-11-01,GB0002318888,CWK.L,B CRANSWICK,GB,ADD,600,626,CWK.L
2022-11-01,DE0006766504,NDA.DE,NAFG. AURUBIS,DE,ADD,569,608,NAFG.DE
2022-11-01,IT0004764699,BCU.MI,BKD E BRUNELLO CUCINELLI IT,IT,ADD,573,607,BCU.MI
2022-11-01,DK0060946788,AMBU-B.CO,BDG AMBU B DK,DK,ADD,576,643,AMBUb.CO
2022-11-01,SE0018245953,SECT-B.ST,BPMPSX CTb.ST SECQ SECTRA B SE,SE,ADD,582,618,SECTb.ST
2022-11-01,SE0007491303,BRAV.ST,BZDP JU BRAVIDA HOLDING AB SE,SE,ADD,584,604,BRAV.ST
2022-11-01,SE0018040677,HTRO.ST,BMSZ J HEXATRONIC GROUP SE,SE,ADD,513,606,HTRO.ST
2022-11-01,PLOPTTC00011,CDR.WA,PLH CD PROJECT SA PL,,ADD,588,659,CDR.WA
2022-11-01,DE000TUAG000,TUIT.L,BLJN TUI,GB,ADD,589,648,TUIT.L
2022-11-01,GB00BGBN7C04,SSPG.L,B NC GBNI SSP GROUP,GB,ADD,595,603,SSPG.L
2022-11-01,ES0183746314,VID.MC,G VIDRALA ES,ES,ADD,596,661,VID.MC
2022-11-01,AT0000606306,RBIV.VI,BT BT RAIFFEISEN BANK INTERN IONAL AT,AT,ADD,587,621,RBIV.VI
2022-11-01,BMG0670A1099,AUTO.OL,BNG Q AUTOSTORE HOLDINGS NO,NO,ADD,597,752,AUTO.OL
2022-12-01,BE0003818359,GLPG.AS,BQV W GALAPAGOS BE,BE,DELETE,684,592,GLPG.AS
2022-12-01,GB00BGBN7C04,SSPG.L,B NC GBNI SSP GROUP,GB,DELETE,610,595,SSPG.L
